date,event,group,value
2012-01-01,intervention,HZB,0
2012-01-01,shelling,HZB,0
2012-01-01,battle,HZB,0
2012-01-01,chemical,ANF,0
2012-01-01,air_strike,ANF,0
2012-01-01,agreement,ANF,0
2012-01-01,barrel_bomb,ANF,0
2012-01-01,massacre,ANF,0
2012-01-01,intervention,ANF,0
2012-01-01,shelling,ANF,0
2012-01-01,battle,ANF,0
2012-01-01,chemical,IR,0
2012-01-01,air_strike,IR,0
2012-01-01,agreement,IR,0
2012-01-01,barrel_bomb,IR,0
2012-01-01,massacre,IR,0
2012-01-01,intervention,IR,0
2012-01-01,shelling,IR,0
2012-01-01,battle,IR,0
2012-01-01,chemical,ASS,0
2012-01-01,air_strike,ASS,1
2012-01-01,agreement,ASS,0
2012-01-01,barrel_bomb,ASS,0
2012-01-01,massacre,ASS,4
2012-01-01,intervention,ASS,0
2012-01-01,shelling,ASS,4
2012-01-01,battle,ASS,0
2012-01-01,chemical,FSA,0
2012-01-01,air_strike,FSA,0
2012-01-01,agreement,FSA,0
2012-01-01,barrel_bomb,FSA,0
2012-01-01,massacre,FSA,0
2012-01-01,intervention,FSA,0
2012-01-01,shelling,FSA,1
2012-01-01,battle,FSA,0
2012-01-01,chemical,IC,0
2012-01-01,air_strike,IC,0
2012-01-01,agreement,IC,0
2012-01-01,barrel_bomb,IC,0
2012-01-01,massacre,IC,0
2012-01-01,intervention,IC,0
2012-01-01,shelling,IC,0
2012-01-01,battle,IC,0
2012-01-01,chemical,YPG,0
2012-01-01,air_strike,YPG,0
2012-01-01,agreement,YPG,0
2012-01-01,barrel_bomb,YPG,0
2012-01-01,massacre,YPG,0
2012-01-01,intervention,YPG,0
2012-01-01,shelling,YPG,0
2012-01-01,battle,YPG,0
2012-02-01,chemical,IS,0
2012-02-01,air_strike,IS,0
2012-02-01,agreement,IS,0
2012-02-01,barrel_bomb,IS,0
2012-02-01,massacre,IS,0
2012-02-01,intervention,IS,0
2012-02-01,shelling,IS,0
2012-02-01,battle,IS,0
2012-02-01,chemical,UN,0
2012-02-01,air_strike,UN,0
2012-02-01,agreement,UN,0
2012-02-01,barrel_bomb,UN,0
2012-02-01,massacre,UN,0
2012-02-01,intervention,UN,0
2012-02-01,shelling,UN,0
2012-02-01,battle,UN,0
2012-02-01,chemical,US,0
2012-02-01,air_strike,US,0
2012-02-01,agreement,US,0
2012-02-01,barrel_bomb,US,0
2012-02-01,massacre,US,0
2012-02-01,intervention,US,0
2012-02-01,shelling,US,0
2012-02-01,battle,US,0
2012-02-01,chemical,RS,0
2012-02-01,air_strike,RS,1
2012-02-01,agreement,RS,0
2012-02-01,barrel_bomb,RS,0
2012-02-01,massacre,RS,1
2012-02-01,intervention,RS,0
2012-02-01,shelling,RS,1
2012-02-01,battle,RS,0
2012-02-01,chemical,HZB,0
2012-02-01,air_strike,HZB,0
2012-02-01,agreement,HZB,0
2012-02-01,barrel_bomb,HZB,0
2012-02-01,massacre,HZB,0
2012-02-01,intervention,HZB,0
2012-02-01,shelling,HZB,0
2012-02-01,battle,HZB,0
2012-02-01,chemical,ANF,0
2012-02-01,air_strike,ANF,0
2012-02-01,agreement,ANF,0
2012-02-01,barrel_bomb,ANF,0
2012-02-01,massacre,ANF,0
2012-02-01,intervention,ANF,0
2012-02-01,shelling,ANF,0
2012-02-01,battle,ANF,0
2012-02-01,chemical,IR,0
2012-02-01,air_strike,IR,0
2012-02-01,agreement,IR,0
2012-02-01,barrel_bomb,IR,0
2012-02-01,massacre,IR,0
2012-02-01,intervention,IR,0
2012-02-01,shelling,IR,0
2012-02-01,battle,IR,0
2012-02-01,chemical,ASS,0
2012-02-01,air_strike,ASS,15
2012-02-01,agreement,ASS,0
2012-02-01,barrel_bomb,ASS,2
2012-02-01,massacre,ASS,9
2012-02-01,intervention,ASS,4
2012-02-01,shelling,ASS,9
2012-02-01,battle,ASS,0
2012-02-01,chemical,FSA,0
2012-02-01,air_strike,FSA,4
2012-02-01,agreement,FSA,1
2012-02-01,barrel_bomb,FSA,1
2012-02-01,massacre,FSA,3
2012-02-01,intervention,FSA,1
2012-02-01,shelling,FSA,3
2012-02-01,battle,FSA,1
2012-02-01,chemical,IC,0
2012-02-01,air_strike,IC,0
2012-02-01,agreement,IC,0
2012-02-01,barrel_bomb,IC,0
2012-02-01,massacre,IC,0
2012-02-01,intervention,IC,0
2012-02-01,shelling,IC,0
2012-02-01,battle,IC,0
2012-02-01,chemical,YPG,0
2012-02-01,air_strike,YPG,0
2012-02-01,agreement,YPG,0
2012-02-01,barrel_bomb,YPG,0
2012-02-01,massacre,YPG,0
2012-02-01,intervention,YPG,0
2012-02-01,shelling,YPG,0
2012-02-01,battle,YPG,0
2012-03-01,chemical,IS,0
2012-03-01,air_strike,IS,0
2012-03-01,agreement,IS,0
2012-03-01,barrel_bomb,IS,0
2012-03-01,massacre,IS,0
2012-03-01,intervention,IS,0
2012-03-01,shelling,IS,0
2012-03-01,battle,IS,0
2012-03-01,chemical,UN,0
2012-03-01,air_strike,UN,0
2012-03-01,agreement,UN,0
2012-03-01,barrel_bomb,UN,0
2012-03-01,massacre,UN,0
2012-03-01,intervention,UN,0
2012-03-01,shelling,UN,0
2012-03-01,battle,UN,0
2012-03-01,chemical,US,0
2012-03-01,air_strike,US,0
2012-03-01,agreement,US,0
2012-03-01,barrel_bomb,US,0
2012-03-01,massacre,US,0
2012-03-01,intervention,US,0
2012-03-01,shelling,US,0
2012-03-01,battle,US,0
2012-03-01,chemical,RS,0
2012-03-01,air_strike,RS,0
2012-03-01,agreement,RS,0
2012-03-01,barrel_bomb,RS,0
2012-03-01,massacre,RS,0
2012-03-01,intervention,RS,0
2012-03-01,shelling,RS,0
2012-03-01,battle,RS,0
2012-03-01,chemical,HZB,0
2012-03-01,air_strike,HZB,0
2012-03-01,agreement,HZB,0
2012-03-01,barrel_bomb,HZB,0
2012-03-01,massacre,HZB,0
2012-03-01,intervention,HZB,0
2012-03-01,shelling,HZB,0
2012-03-01,battle,HZB,0
2012-03-01,chemical,ANF,0
2012-03-01,air_strike,ANF,0
2012-03-01,agreement,ANF,0
2012-03-01,barrel_bomb,ANF,0
2012-03-01,massacre,ANF,0
2012-03-01,intervention,ANF,0
2012-03-01,shelling,ANF,0
2012-03-01,battle,ANF,0
2012-03-01,chemical,IR,0
2012-03-01,air_strike,IR,0
2012-03-01,agreement,IR,0
2012-03-01,barrel_bomb,IR,0
2012-03-01,massacre,IR,0
2012-03-01,intervention,IR,0
2012-03-01,shelling,IR,0
2012-03-01,battle,IR,0
2012-03-01,chemical,ASS,0
2012-03-01,air_strike,ASS,1
2012-03-01,agreement,ASS,0
2012-03-01,barrel_bomb,ASS,1
2012-03-01,massacre,ASS,2
2012-03-01,intervention,ASS,2
2012-03-01,shelling,ASS,4
2012-03-01,battle,ASS,2
2012-03-01,chemical,FSA,0
2012-03-01,air_strike,FSA,0
2012-03-01,agreement,FSA,0
2012-03-01,barrel_bomb,FSA,0
2012-03-01,massacre,FSA,0
2012-03-01,intervention,FSA,1
2012-03-01,shelling,FSA,0
2012-03-01,battle,FSA,1
2012-03-01,chemical,IC,0
2012-03-01,air_strike,IC,0
2012-03-01,agreement,IC,0
2012-03-01,barrel_bomb,IC,0
2012-03-01,massacre,IC,0
2012-03-01,intervention,IC,0
2012-03-01,shelling,IC,0
2012-03-01,battle,IC,0
2012-03-01,chemical,YPG,0
2012-03-01,air_strike,YPG,0
2012-03-01,agreement,YPG,0
2012-03-01,barrel_bomb,YPG,0
2012-03-01,massacre,YPG,0
2012-03-01,intervention,YPG,0
2012-03-01,shelling,YPG,0
2012-03-01,battle,YPG,0
2012-04-01,chemical,IS,0
2012-04-01,air_strike,IS,0
2012-04-01,agreement,IS,0
2012-04-01,barrel_bomb,IS,0
2012-04-01,massacre,IS,0
2012-04-01,intervention,IS,0
2012-04-01,shelling,IS,0
2012-04-01,battle,IS,0
2012-04-01,chemical,UN,0
2012-04-01,air_strike,UN,0
2012-04-01,agreement,UN,0
2012-04-01,barrel_bomb,UN,0
2012-04-01,massacre,UN,0
2012-04-01,intervention,UN,0
2012-04-01,shelling,UN,0
2012-04-01,battle,UN,0
2012-04-01,chemical,US,0
2012-04-01,air_strike,US,0
2012-04-01,agreement,US,0
2012-04-01,barrel_bomb,US,0
2012-04-01,massacre,US,0
2012-04-01,intervention,US,0
2012-04-01,shelling,US,0
2012-04-01,battle,US,0
2012-04-01,chemical,RS,0
2012-04-01,air_strike,RS,0
2012-04-01,agreement,RS,0
2012-04-01,barrel_bomb,RS,0
2012-04-01,massacre,RS,0
2012-04-01,intervention,RS,0
2012-04-01,shelling,RS,0
2012-04-01,battle,RS,0
2012-04-01,chemical,HZB,0
2012-04-01,air_strike,HZB,0
2012-04-01,agreement,HZB,0
2012-04-01,barrel_bomb,HZB,0
2012-04-01,massacre,HZB,0
2012-04-01,intervention,HZB,0
2012-04-01,shelling,HZB,0
2012-04-01,battle,HZB,0
2012-04-01,chemical,ANF,0
2012-04-01,air_strike,ANF,0
2012-04-01,agreement,ANF,0
2012-04-01,barrel_bomb,ANF,0
2012-04-01,massacre,ANF,0
2012-04-01,intervention,ANF,0
2012-04-01,shelling,ANF,0
2012-04-01,battle,ANF,0
2012-04-01,chemical,IR,0
2012-04-01,air_strike,IR,0
2012-04-01,agreement,IR,0
2012-04-01,barrel_bomb,IR,0
2012-04-01,massacre,IR,0
2012-04-01,intervention,IR,0
2012-04-01,shelling,IR,0
2012-04-01,battle,IR,0
2012-04-01,chemical,ASS,0
2012-04-01,air_strike,ASS,0
2012-04-01,agreement,ASS,0
2012-04-01,barrel_bomb,ASS,1
2012-04-01,massacre,ASS,0
2012-04-01,intervention,ASS,0
2012-04-01,shelling,ASS,2
2012-04-01,battle,ASS,0
2012-04-01,chemical,FSA,0
2012-04-01,air_strike,FSA,0
2012-04-01,agreement,FSA,0
2012-04-01,barrel_bomb,FSA,0
2012-04-01,massacre,FSA,0
2012-04-01,intervention,FSA,0
2012-04-01,shelling,FSA,0
2012-04-01,battle,FSA,0
2012-04-01,chemical,IC,0
2012-04-01,air_strike,IC,0
2012-04-01,agreement,IC,0
2012-04-01,barrel_bomb,IC,0
2012-04-01,massacre,IC,0
2012-04-01,intervention,IC,0
2012-04-01,shelling,IC,0
2012-04-01,battle,IC,0
2012-04-01,chemical,YPG,0
2012-04-01,air_strike,YPG,0
2012-04-01,agreement,YPG,0
2012-04-01,barrel_bomb,YPG,0
2012-04-01,massacre,YPG,0
2012-04-01,intervention,YPG,0
2012-04-01,shelling,YPG,0
2012-04-01,battle,YPG,0
2012-05-01,chemical,IS,0
2012-05-01,air_strike,IS,0
2012-05-01,agreement,IS,0
2012-05-01,barrel_bomb,IS,0
2012-05-01,massacre,IS,0
2012-05-01,intervention,IS,0
2012-05-01,shelling,IS,0
2012-05-01,battle,IS,0
2012-05-01,chemical,UN,0
2012-05-01,air_strike,UN,0
2012-05-01,agreement,UN,0
2012-05-01,barrel_bomb,UN,0
2012-05-01,massacre,UN,0
2012-05-01,intervention,UN,0
2012-05-01,shelling,UN,0
2012-05-01,battle,UN,0
2012-05-01,chemical,US,0
2012-05-01,air_strike,US,0
2012-05-01,agreement,US,0
2012-05-01,barrel_bomb,US,0
2012-05-01,massacre,US,0
2012-05-01,intervention,US,0
2012-05-01,shelling,US,0
2012-05-01,battle,US,0
2012-05-01,chemical,RS,0
2012-05-01,air_strike,RS,0
2012-05-01,agreement,RS,0
2012-05-01,barrel_bomb,RS,0
2012-05-01,massacre,RS,0
2012-05-01,intervention,RS,0
2012-05-01,shelling,RS,0
2012-05-01,battle,RS,0
2012-05-01,chemical,HZB,0
2012-05-01,air_strike,HZB,0
2012-05-01,agreement,HZB,0
2012-05-01,barrel_bomb,HZB,0
2012-05-01,massacre,HZB,0
2012-05-01,intervention,HZB,0
2012-05-01,shelling,HZB,0
2012-05-01,battle,HZB,0
2012-05-01,chemical,ANF,0
2012-05-01,air_strike,ANF,0
2012-05-01,agreement,ANF,0
2012-05-01,barrel_bomb,ANF,0
2012-05-01,massacre,ANF,0
2012-05-01,intervention,ANF,0
2012-05-01,shelling,ANF,0
2012-05-01,battle,ANF,0
2012-05-01,chemical,IR,0
2012-05-01,air_strike,IR,0
2012-05-01,agreement,IR,0
2012-05-01,barrel_bomb,IR,0
2012-05-01,massacre,IR,0
2012-05-01,intervention,IR,0
2012-05-01,shelling,IR,0
2012-05-01,battle,IR,0
2012-05-01,chemical,ASS,0
2012-05-01,air_strike,ASS,0
2012-05-01,agreement,ASS,0
2012-05-01,barrel_bomb,ASS,0
2012-05-01,massacre,ASS,1
2012-05-01,intervention,ASS,0
2012-05-01,shelling,ASS,0
2012-05-01,battle,ASS,0
2012-05-01,chemical,FSA,0
2012-05-01,air_strike,FSA,0
2012-05-01,agreement,FSA,0
2012-05-01,barrel_bomb,FSA,0
2012-05-01,massacre,FSA,0
2012-05-01,intervention,FSA,0
2012-05-01,shelling,FSA,0
2012-05-01,battle,FSA,0
2012-05-01,chemical,IC,0
2012-05-01,air_strike,IC,0
2012-05-01,agreement,IC,0
2012-05-01,barrel_bomb,IC,0
2012-05-01,massacre,IC,0
2012-05-01,intervention,IC,0
2012-05-01,shelling,IC,0
2012-05-01,battle,IC,0
2012-05-01,chemical,YPG,0
2012-05-01,air_strike,YPG,0
2012-05-01,agreement,YPG,0
2012-05-01,barrel_bomb,YPG,0
2012-05-01,massacre,YPG,0
2012-05-01,intervention,YPG,0
2012-05-01,shelling,YPG,0
2012-05-01,battle,YPG,0
2012-06-01,chemical,IS,0
2012-06-01,air_strike,IS,0
2012-06-01,agreement,IS,0
2012-06-01,barrel_bomb,IS,0
2012-06-01,massacre,IS,0
2012-06-01,intervention,IS,0
2012-06-01,shelling,IS,0
2012-06-01,battle,IS,0
2012-06-01,chemical,UN,0
2012-06-01,air_strike,UN,0
2012-06-01,agreement,UN,0
2012-06-01,barrel_bomb,UN,0
2012-06-01,massacre,UN,0
2012-06-01,intervention,UN,0
2012-06-01,shelling,UN,1
2012-06-01,battle,UN,0
2012-06-01,chemical,US,0
2012-06-01,air_strike,US,0
2012-06-01,agreement,US,0
2012-06-01,barrel_bomb,US,0
2012-06-01,massacre,US,0
2012-06-01,intervention,US,0
2012-06-01,shelling,US,0
2012-06-01,battle,US,0
2012-06-01,chemical,RS,0
2012-06-01,air_strike,RS,1
2012-06-01,agreement,RS,0
2012-06-01,barrel_bomb,RS,0
2012-06-01,massacre,RS,0
2012-06-01,intervention,RS,0
2012-06-01,shelling,RS,1
2012-06-01,battle,RS,0
2012-06-01,chemical,HZB,0
2012-06-01,air_strike,HZB,0
2012-06-01,agreement,HZB,0
2012-06-01,barrel_bomb,HZB,0
2012-06-01,massacre,HZB,0
2012-06-01,intervention,HZB,0
2012-06-01,shelling,HZB,0
2012-06-01,battle,HZB,0
2012-06-01,chemical,ANF,0
2012-06-01,air_strike,ANF,0
2012-06-01,agreement,ANF,0
2012-06-01,barrel_bomb,ANF,0
2012-06-01,massacre,ANF,0
2012-06-01,intervention,ANF,0
2012-06-01,shelling,ANF,0
2012-06-01,battle,ANF,0
2012-06-01,chemical,IR,0
2012-06-01,air_strike,IR,0
2012-06-01,agreement,IR,0
2012-06-01,barrel_bomb,IR,0
2012-06-01,massacre,IR,0
2012-06-01,intervention,IR,0
2012-06-01,shelling,IR,0
2012-06-01,battle,IR,0
2012-06-01,chemical,ASS,1
2012-06-01,air_strike,ASS,18
2012-06-01,agreement,ASS,0
2012-06-01,barrel_bomb,ASS,4
2012-06-01,massacre,ASS,15
2012-06-01,intervention,ASS,0
2012-06-01,shelling,ASS,19
2012-06-01,battle,ASS,0
2012-06-01,chemical,FSA,0
2012-06-01,air_strike,FSA,0
2012-06-01,agreement,FSA,0
2012-06-01,barrel_bomb,FSA,1
2012-06-01,massacre,FSA,2
2012-06-01,intervention,FSA,1
2012-06-01,shelling,FSA,4
2012-06-01,battle,FSA,0
2012-06-01,chemical,IC,0
2012-06-01,air_strike,IC,0
2012-06-01,agreement,IC,0
2012-06-01,barrel_bomb,IC,0
2012-06-01,massacre,IC,0
2012-06-01,intervention,IC,0
2012-06-01,shelling,IC,0
2012-06-01,battle,IC,0
2012-06-01,chemical,YPG,0
2012-06-01,air_strike,YPG,0
2012-06-01,agreement,YPG,0
2012-06-01,barrel_bomb,YPG,0
2012-06-01,massacre,YPG,0
2012-06-01,intervention,YPG,0
2012-06-01,shelling,YPG,0
2012-06-01,battle,YPG,0
2012-07-01,chemical,IS,0
2012-07-01,air_strike,IS,0
2012-07-01,agreement,IS,0
2012-07-01,barrel_bomb,IS,0
2012-07-01,massacre,IS,0
2012-07-01,intervention,IS,0
2012-07-01,shelling,IS,0
2012-07-01,battle,IS,0
2012-07-01,chemical,UN,0
2012-07-01,air_strike,UN,1
2012-07-01,agreement,UN,0
2012-07-01,barrel_bomb,UN,0
2012-07-01,massacre,UN,0
2012-07-01,intervention,UN,0
2012-07-01,shelling,UN,1
2012-07-01,battle,UN,0
2012-07-01,chemical,US,0
2012-07-01,air_strike,US,0
2012-07-01,agreement,US,0
2012-07-01,barrel_bomb,US,0
2012-07-01,massacre,US,0
2012-07-01,intervention,US,0
2012-07-01,shelling,US,0
2012-07-01,battle,US,0
2012-07-01,chemical,RS,0
2012-07-01,air_strike,RS,0
2012-07-01,agreement,RS,0
2012-07-01,barrel_bomb,RS,1
2012-07-01,massacre,RS,2
2012-07-01,intervention,RS,0
2012-07-01,shelling,RS,2
2012-07-01,battle,RS,0
2012-07-01,chemical,HZB,0
2012-07-01,air_strike,HZB,0
2012-07-01,agreement,HZB,0
2012-07-01,barrel_bomb,HZB,0
2012-07-01,massacre,HZB,0
2012-07-01,intervention,HZB,0
2012-07-01,shelling,HZB,0
2012-07-01,battle,HZB,0
2012-07-01,chemical,ANF,0
2012-07-01,air_strike,ANF,0
2012-07-01,agreement,ANF,0
2012-07-01,barrel_bomb,ANF,0
2012-07-01,massacre,ANF,0
2012-07-01,intervention,ANF,0
2012-07-01,shelling,ANF,0
2012-07-01,battle,ANF,0
2012-07-01,chemical,IR,0
2012-07-01,air_strike,IR,0
2012-07-01,agreement,IR,0
2012-07-01,barrel_bomb,IR,0
2012-07-01,massacre,IR,0
2012-07-01,intervention,IR,0
2012-07-01,shelling,IR,0
2012-07-01,battle,IR,0
2012-07-01,chemical,ASS,1
2012-07-01,air_strike,ASS,11
2012-07-01,agreement,ASS,1
2012-07-01,barrel_bomb,ASS,4
2012-07-01,massacre,ASS,18
2012-07-01,intervention,ASS,0
2012-07-01,shelling,ASS,38
2012-07-01,battle,ASS,2
2012-07-01,chemical,FSA,0
2012-07-01,air_strike,FSA,0
2012-07-01,agreement,FSA,1
2012-07-01,barrel_bomb,FSA,0
2012-07-01,massacre,FSA,4
2012-07-01,intervention,FSA,1
2012-07-01,shelling,FSA,13
2012-07-01,battle,FSA,1
2012-07-01,chemical,IC,0
2012-07-01,air_strike,IC,0
2012-07-01,agreement,IC,0
2012-07-01,barrel_bomb,IC,0
2012-07-01,massacre,IC,0
2012-07-01,intervention,IC,0
2012-07-01,shelling,IC,0
2012-07-01,battle,IC,0
2012-07-01,chemical,YPG,0
2012-07-01,air_strike,YPG,0
2012-07-01,agreement,YPG,0
2012-07-01,barrel_bomb,YPG,0
2012-07-01,massacre,YPG,0
2012-07-01,intervention,YPG,0
2012-07-01,shelling,YPG,0
2012-07-01,battle,YPG,0
2012-08-01,chemical,IS,0
2012-08-01,air_strike,IS,0
2012-08-01,agreement,IS,0
2012-08-01,barrel_bomb,IS,0
2012-08-01,massacre,IS,0
2012-08-01,intervention,IS,0
2012-08-01,shelling,IS,0
2012-08-01,battle,IS,0
2012-08-01,chemical,UN,0
2012-08-01,air_strike,UN,2
2012-08-01,agreement,UN,0
2012-08-01,barrel_bomb,UN,0
2012-08-01,massacre,UN,3
2012-08-01,intervention,UN,0
2012-08-01,shelling,UN,2
2012-08-01,battle,UN,0
2012-08-01,chemical,US,0
2012-08-01,air_strike,US,0
2012-08-01,agreement,US,0
2012-08-01,barrel_bomb,US,0
2012-08-01,massacre,US,0
2012-08-01,intervention,US,0
2012-08-01,shelling,US,0
2012-08-01,battle,US,0
2012-08-01,chemical,RS,0
2012-08-01,air_strike,RS,0
2012-08-01,agreement,RS,0
2012-08-01,barrel_bomb,RS,0
2012-08-01,massacre,RS,1
2012-08-01,intervention,RS,0
2012-08-01,shelling,RS,1
2012-08-01,battle,RS,0
2012-08-01,chemical,HZB,0
2012-08-01,air_strike,HZB,0
2012-08-01,agreement,HZB,0
2012-08-01,barrel_bomb,HZB,0
2012-08-01,massacre,HZB,0
2012-08-01,intervention,HZB,0
2012-08-01,shelling,HZB,0
2012-08-01,battle,HZB,0
2012-08-01,chemical,ANF,0
2012-08-01,air_strike,ANF,0
2012-08-01,agreement,ANF,0
2012-08-01,barrel_bomb,ANF,0
2012-08-01,massacre,ANF,0
2012-08-01,intervention,ANF,0
2012-08-01,shelling,ANF,0
2012-08-01,battle,ANF,0
2012-08-01,chemical,IR,0
2012-08-01,air_strike,IR,0
2012-08-01,agreement,IR,0
2012-08-01,barrel_bomb,IR,0
2012-08-01,massacre,IR,1
2012-08-01,intervention,IR,0
2012-08-01,shelling,IR,2
2012-08-01,battle,IR,0
2012-08-01,chemical,ASS,0
2012-08-01,air_strike,ASS,20
2012-08-01,agreement,ASS,0
2012-08-01,barrel_bomb,ASS,6
2012-08-01,massacre,ASS,16
2012-08-01,intervention,ASS,0
2012-08-01,shelling,ASS,50
2012-08-01,battle,ASS,1
2012-08-01,chemical,FSA,0
2012-08-01,air_strike,FSA,7
2012-08-01,agreement,FSA,0
2012-08-01,barrel_bomb,FSA,1
2012-08-01,massacre,FSA,3
2012-08-01,intervention,FSA,0
2012-08-01,shelling,FSA,9
2012-08-01,battle,FSA,1
2012-08-01,chemical,IC,0
2012-08-01,air_strike,IC,0
2012-08-01,agreement,IC,0
2012-08-01,barrel_bomb,IC,0
2012-08-01,massacre,IC,0
2012-08-01,intervention,IC,0
2012-08-01,shelling,IC,0
2012-08-01,battle,IC,0
2012-08-01,chemical,YPG,0
2012-08-01,air_strike,YPG,0
2012-08-01,agreement,YPG,0
2012-08-01,barrel_bomb,YPG,0
2012-08-01,massacre,YPG,0
2012-08-01,intervention,YPG,0
2012-08-01,shelling,YPG,0
2012-08-01,battle,YPG,0
2012-09-01,chemical,IS,0
2012-09-01,air_strike,IS,0
2012-09-01,agreement,IS,0
2012-09-01,barrel_bomb,IS,0
2012-09-01,massacre,IS,0
2012-09-01,intervention,IS,0
2012-09-01,shelling,IS,0
2012-09-01,battle,IS,0
2012-09-01,chemical,UN,0
2012-09-01,air_strike,UN,2
2012-09-01,agreement,UN,0
2012-09-01,barrel_bomb,UN,0
2012-09-01,massacre,UN,0
2012-09-01,intervention,UN,1
2012-09-01,shelling,UN,2
2012-09-01,battle,UN,0
2012-09-01,chemical,US,0
2012-09-01,air_strike,US,0
2012-09-01,agreement,US,0
2012-09-01,barrel_bomb,US,0
2012-09-01,massacre,US,0
2012-09-01,intervention,US,0
2012-09-01,shelling,US,0
2012-09-01,battle,US,0
2012-09-01,chemical,RS,0
2012-09-01,air_strike,RS,1
2012-09-01,agreement,RS,0
2012-09-01,barrel_bomb,RS,0
2012-09-01,massacre,RS,1
2012-09-01,intervention,RS,0
2012-09-01,shelling,RS,2
2012-09-01,battle,RS,0
2012-09-01,chemical,HZB,0
2012-09-01,air_strike,HZB,0
2012-09-01,agreement,HZB,0
2012-09-01,barrel_bomb,HZB,0
2012-09-01,massacre,HZB,0
2012-09-01,intervention,HZB,0
2012-09-01,shelling,HZB,0
2012-09-01,battle,HZB,0
2012-09-01,chemical,ANF,0
2012-09-01,air_strike,ANF,0
2012-09-01,agreement,ANF,0
2012-09-01,barrel_bomb,ANF,0
2012-09-01,massacre,ANF,0
2012-09-01,intervention,ANF,0
2012-09-01,shelling,ANF,0
2012-09-01,battle,ANF,0
2012-09-01,chemical,IR,0
2012-09-01,air_strike,IR,1
2012-09-01,agreement,IR,0
2012-09-01,barrel_bomb,IR,0
2012-09-01,massacre,IR,1
2012-09-01,intervention,IR,0
2012-09-01,shelling,IR,1
2012-09-01,battle,IR,0
2012-09-01,chemical,ASS,0
2012-09-01,air_strike,ASS,17
2012-09-01,agreement,ASS,0
2012-09-01,barrel_bomb,ASS,4
2012-09-01,massacre,ASS,15
2012-09-01,intervention,ASS,2
2012-09-01,shelling,ASS,40
2012-09-01,battle,ASS,0
2012-09-01,chemical,FSA,0
2012-09-01,air_strike,FSA,5
2012-09-01,agreement,FSA,0
2012-09-01,barrel_bomb,FSA,3
2012-09-01,massacre,FSA,5
2012-09-01,intervention,FSA,1
2012-09-01,shelling,FSA,8
2012-09-01,battle,FSA,0
2012-09-01,chemical,IC,0
2012-09-01,air_strike,IC,0
2012-09-01,agreement,IC,0
2012-09-01,barrel_bomb,IC,0
2012-09-01,massacre,IC,0
2012-09-01,intervention,IC,0
2012-09-01,shelling,IC,0
2012-09-01,battle,IC,0
2012-09-01,chemical,YPG,0
2012-09-01,air_strike,YPG,0
2012-09-01,agreement,YPG,0
2012-09-01,barrel_bomb,YPG,0
2012-09-01,massacre,YPG,0
2012-09-01,intervention,YPG,0
2012-09-01,shelling,YPG,0
2012-09-01,battle,YPG,0
2012-10-01,chemical,IS,0
2012-10-01,air_strike,IS,0
2012-10-01,agreement,IS,0
2012-10-01,barrel_bomb,IS,0
2012-10-01,massacre,IS,0
2012-10-01,intervention,IS,0
2012-10-01,shelling,IS,0
2012-10-01,battle,IS,0
2012-10-01,chemical,UN,0
2012-10-01,air_strike,UN,1
2012-10-01,agreement,UN,0
2012-10-01,barrel_bomb,UN,0
2012-10-01,massacre,UN,0
2012-10-01,intervention,UN,0
2012-10-01,shelling,UN,0
2012-10-01,battle,UN,0
2012-10-01,chemical,US,0
2012-10-01,air_strike,US,0
2012-10-01,agreement,US,0
2012-10-01,barrel_bomb,US,0
2012-10-01,massacre,US,0
2012-10-01,intervention,US,0
2012-10-01,shelling,US,0
2012-10-01,battle,US,0
2012-10-01,chemical,RS,0
2012-10-01,air_strike,RS,1
2012-10-01,agreement,RS,0
2012-10-01,barrel_bomb,RS,1
2012-10-01,massacre,RS,0
2012-10-01,intervention,RS,0
2012-10-01,shelling,RS,2
2012-10-01,battle,RS,1
2012-10-01,chemical,HZB,0
2012-10-01,air_strike,HZB,0
2012-10-01,agreement,HZB,0
2012-10-01,barrel_bomb,HZB,0
2012-10-01,massacre,HZB,0
2012-10-01,intervention,HZB,0
2012-10-01,shelling,HZB,0
2012-10-01,battle,HZB,0
2012-10-01,chemical,ANF,0
2012-10-01,air_strike,ANF,0
2012-10-01,agreement,ANF,0
2012-10-01,barrel_bomb,ANF,0
2012-10-01,massacre,ANF,0
2012-10-01,intervention,ANF,0
2012-10-01,shelling,ANF,0
2012-10-01,battle,ANF,0
2012-10-01,chemical,IR,0
2012-10-01,air_strike,IR,0
2012-10-01,agreement,IR,0
2012-10-01,barrel_bomb,IR,0
2012-10-01,massacre,IR,0
2012-10-01,intervention,IR,0
2012-10-01,shelling,IR,0
2012-10-01,battle,IR,0
2012-10-01,chemical,ASS,0
2012-10-01,air_strike,ASS,28
2012-10-01,agreement,ASS,0
2012-10-01,barrel_bomb,ASS,16
2012-10-01,massacre,ASS,6
2012-10-01,intervention,ASS,0
2012-10-01,shelling,ASS,48
2012-10-01,battle,ASS,2
2012-10-01,chemical,FSA,0
2012-10-01,air_strike,FSA,5
2012-10-01,agreement,FSA,0
2012-10-01,barrel_bomb,FSA,7
2012-10-01,massacre,FSA,1
2012-10-01,intervention,FSA,0
2012-10-01,shelling,FSA,12
2012-10-01,battle,FSA,1
2012-10-01,chemical,IC,0
2012-10-01,air_strike,IC,0
